date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
2022-05-16T00:00:00,0,Москва,110,Евгений,Петров,11,Хлеб ржаной,5,100
2022-05-16T00:00:00,2,Ярославль,311,Светлана,Федорова,6,Яблоко,4,560
2022-05-16T00:00:00,1,Ростов,641,Елизавета,Алексеева,9,Ручка шариковая,1,45
2022-05-16T00:00:00,1,Ростов,761,Анна,Егорова,7,Средство для мытья посуды,3,600
2022-05-16T00:00:00,2,Ярославль,581,Оксана,Козлова,11,Хлеб ржаной,5,100
2022-05-16T00:00:00,0,Москва,611,Елизавета,Федорова,4,Сахар песок,1,50
2022-05-16T00:00:00,2,Ярославль,211,Ольга,Федорова,6,Яблоко,3,420
2022-05-16T00:00:00,0,Москва,260,Петр,Васильев,0,Молоко 1%,1,100
2022-05-16T00:00:00,1,Ростов,870,Геннадий,Соколов,10,Томаты,2,100
2022-05-16T00:00:00,2,Ярославль,360,Олег,Васильев,1,Молоко 3%,2,240
2022-05-16T00:00:00,0,Москва,961,Надежда,Егорова,10,Томаты,4,200
2022-05-16T00:00:00,0,Москва,551,Оксана,Лебедева,3,Устройство для нагревания табака Трубка Мира,3,1500
2022-05-16T00:00:00,1,Ростов,751,Анна,Лебедева,2,Молоко 5%,1,150
2022-05-16T00:00:00,1,Ростов,580,Александр,Михайлов,2,Молоко 5%,5,750
2022-05-16T00:00:00,0,Москва,680,Алексей,Михайлов,2,Молоко 5%,4,600
2022-05-16T00:00:00,2,Ярославль,920,Эдуард,Сидоров,5,Яблоко молодильное,5,2000
2022-05-16T00:00:00,0,Москва,10,Иван,Петров,11,Хлеб ржаной,4,80
2022-05-17T00:00:00,0,Москва,81,Александра,Козлова,1,Молоко 3%,4,480
2022-05-17T00:00:00,0,Москва,350,Олег,Попов,5,Яблоко молодильное,3,1200
2022-05-17T00:00:00,2,Ярославль,230,Петр,Смирнов,7,Средство для мытья посуды,1,200
2022-05-17T00:00:00,2,Ярославль,310,Олег,Петров,9,Ручка шариковая,3,135
2022-05-17T00:00:00,1,Ростов,70,Иван,Соколов,8,Лампочка LED,5,1500
2022-05-17T00:00:00,0,Москва,500,Александр,Иванов,3,Устройство для нагревания табака Трубка Мира,1,500
2022-05-17T00:00:00,1,Ростов,981,Надежда,Козлова,7,Средство для мытья посуды,4,800
2022-05-17T00:00:00,1,Ростов,180,Евгений,Михайлов,2,Молоко 5%,1,150
2022-05-17T00:00:00,2,Ярославль,790,Константин,Новиков,1,Молоко 3%,1,120
2022-05-17T00:00:00,0,Москва,570,Александр,Соколов,2,Молоко 5%,4,600
2022-05-17T00:00:00,2,Ярославль,90,Иван,Новиков,2,Молоко 5%,4,600
2022-05-17T00:00:00,2,Ярославль,981,Надежда,Козлова,3,Устройство для нагревания табака Трубка Мира,1,500
2022-05-17T00:00:00,1,Ростов,90,Иван,Новиков,1,Молоко 3%,3,360
2022-05-17T00:00:00,0,Москва,811,Снежанна,Федорова,4,Сахар песок,4,200
2022-05-17T00:00:00,2,Ярославль,640,Алексей,Кузнецов,5,Яблоко молодильное,1,400
2022-05-17T00:00:00,1,Ростов,870,Геннадий,Соколов,3,Устройство для нагревания табака Трубка Мира,4,2000
2022-05-17T00:00:00,2,Ярославль,461,Екатерина,Егорова,3,Устройство для нагревания табака Трубка Мира,5,2500
2022-05-17T00:00:00,0,Москва,941,Надежда,Алексеева,8,Лампочка LED,3,900
2022-05-17T00:00:00,2,Ярославль,920,Эдуард,Сидоров,3,Устройство для нагревания табака Трубка Мира,4,2000
2022-05-17T00:00:00,2,Ярославль,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
2022-05-17T00:00:00,1,Ростов,850,Геннадий,Попов,11,Хлеб ржаной,5,100
2022-05-17T00:00:00,0,Москва,821,Снежанна,Морозова,4,Сахар песок,4,200
