id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
540,2021-01-16 00:00:00,1,Москва,9,Властелин,Темный,9,Груша,10,250.00
566,2021-01-17 00:00:00,1,Москва,9,Властелин,Темный,9,Груша,10,250.00
583,2021-01-18 00:00:00,1,Москва,9,Властелин,Темный,9,Груша,5,125.00
671,2021-01-20 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,10,760.00
706,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,10,760.00
34,2021-01-02 00:00:00,1,Москва,9,Властелин,Темный,16,Томаты Мечта,2,50.00
35,2021-01-02 00:00:00,1,Москва,9,Властелин,Темный,17,Капуста цветная Радуга,3,75.00
36,2021-01-02 00:00:00,1,Москва,9,Властелин,Темный,18,Картофель отборный,4,80.00
577,2021-01-18 00:00:00,1,Москва,9,Властелин,Темный,18,Картофель отборный,8,160.00
37,2021-01-02 00:00:00,1,Москва,9,Властелин,Темный,19,Свекла Красная Зоря,5,120.00
105,2021-01-04 00:00:00,1,Москва,9,Властелин,Темный,19,Свекла Красная Зоря,5,120.00
106,2021-01-04 00:00:00,1,Москва,9,Властелин,Темный,20,Чай в пакетиках Веселый Утопленник,1,12.00
107,2021-01-04 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,2,180.00
691,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,10,950.00
712,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,10,950.00
770,2021-01-23 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,9,855.00
833,2021-01-24 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,9,855.00
881,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,10,950.00
860,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,10,950.00
932,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,6,570.00
959,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,6,570.00
983,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,5,475.00
1010,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,5,475.00
1046,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,4,380.00
1067,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,4,380.00
1095,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,2,190.00
1119,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,2,190.00
1164,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,5,475.00
1185,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,21,Кофе растворимый 3 в 1,5,475.00
14,2021-01-01 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,5,500.00
78,2021-01-03 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,5,500.00
383,2021-01-12 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,3,300.00
437,2021-01-13 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,5,500.00
422,2021-01-13 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,5,500.00
484,2021-01-15 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,5,500.00
543,2021-01-16 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,5,500.00
569,2021-01-17 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,10,1000.00
580,2021-01-18 00:00:00,1,Москва,9,Властелин,Темный,22,Сахар песок,9,900.00
713,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,4,100.00
771,2021-01-23 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,4,100.00
834,2021-01-24 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,4,100.00
882,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,4,100.00
933,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,9,225.00
984,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,5,125.00
1068,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,4,100.00
1120,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,5,125.00
1237,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,1,25.00
1186,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,23,Соль Морская,1,25.00
714,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,3,60.00
772,2021-01-23 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,3,60.00
835,2021-01-24 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,3,60.00
883,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,3,60.00
934,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,9,180.00
985,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,5,100.00
1069,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,3,60.00
1121,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,5,100.00
1187,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,3,60.00
1238,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,24,Ручка шариковая,3,60.00
715,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,10,400.00
694,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,10,400.00
773,2021-01-23 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
836,2021-01-24 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
863,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,10,400.00
884,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,10,400.00
962,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
935,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
1013,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,9,360.00
986,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,9,360.00
1049,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,10,400.00
1070,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,10,400.00
1098,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
1122,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
1239,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
1167,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
1188,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,25,Шампунь Сила Сибири,5,200.00
695,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,26,Мыло мой до дыр,10,690.00
864,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,26,Мыло мой до дыр,10,690.00
963,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,26,Мыло мой до дыр,9,621.00
1014,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,26,Мыло мой до дыр,9,621.00
1050,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,26,Мыло мой до дыр,4,276.00
1099,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,26,Мыло мой до дыр,9,621.00
1168,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,26,Мыло мой до дыр,2,138.00
807,2021-01-24 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,4,340.00
865,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,4,340.00
920,2021-01-26 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,4,340.00
915,2021-01-26 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,4,340.00
661,2021-01-20 00:00:00,1,Москва,3,Мария,Петров,27,Лосьон для умывания,4,340.00
696,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,4,340.00
744,2021-01-22 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,4,340.00
802,2021-01-23 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,4,340.00
964,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,9,765.00
1015,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,9,765.00
1051,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,4,340.00
1138,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,9,765.00
1100,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,9,765.00
1224,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,2,170.00
1219,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,2,170.00
447,2021-01-14 00:00:00,1,Москва,9,Властелин,Темный,29,Батончик шоколадный Мечта,10,900.00
494,2021-01-15 00:00:00,1,Москва,9,Властелин,Темный,29,Батончик шоколадный Мечта,5,450.00
446,2021-01-14 00:00:00,1,Москва,9,Властелин,Темный,32,Средство для мытья посуды,2,50.00
493,2021-01-15 00:00:00,1,Москва,9,Властелин,Темный,32,Средство для мытья посуды,2,50.00
347,2021-01-11 00:00:00,1,Москва,9,Властелин,Темный,33,Лампочка LED 10 w,5,125.00
670,2021-01-20 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,10,280.00
705,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,10,280.00
763,2021-01-23 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,5,140.00
826,2021-01-24 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,5,140.00
874,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,10,280.00
970,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,5,140.00
1021,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,5,140.00
1060,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,10,280.00
1106,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,5,140.00
1178,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,34,Лампочка LED 5 w,5,140.00
701,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,37,Устройство для нагревания табака Трубка Мира,3,168.00
870,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,37,Устройство для нагревания табака Трубка Мира,3,168.00
4,2021-01-01 00:00:00,1,Москва,2,Иван,Петров,11,Вода питьевая Слеза Ярославны,4,300.00
68,2021-01-03 00:00:00,1,Москва,2,Иван,Петров,11,Вода питьевая Слеза Ярославны,4,300.00
764,2021-01-23 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,5,380.00
827,2021-01-24 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,5,380.00
875,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,10,760.00
971,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,5,380.00
1022,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,5,380.00
1061,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,10,760.00
1107,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,5,380.00
1179,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,11,Вода питьевая Слеза Ярославны,5,380.00
1169,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,27,Лосьон для умывания,2,170.00
1056,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,37,Устройство для нагревания табака Трубка Мира,3,168.00
1174,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,37,Устройство для нагревания табака Трубка Мира,3,168.00
689,2021-01-20 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,8,712.00
702,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,3,267.00
871,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,3,267.00
858,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,3,267.00
930,2021-01-26 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,8,712.00
957,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,8,712.00
1008,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,8,712.00
981,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,8,712.00
1044,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,3,267.00
1057,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,3,267.00
1117,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,9,801.00
1093,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,9,801.00
1234,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,1,89.00
1162,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,1,89.00
1175,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,38,Сменные кассеты с табаком,1,89.00
690,2021-01-20 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
725,2021-01-21 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
783,2021-01-23 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
846,2021-01-24 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
859,2021-01-25 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
896,2021-01-26 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
958,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
1,2021-01-01 00:00:00,1,Москва,1,Иван,Иванов,1,"Молоко 3,2%",1,50.00
3,2021-01-01 00:00:00,1,Москва,1,Иван,Иванов,3,Сметана 20%,3,150.00
644,2021-01-19 00:00:00,1,Москва,1,Иван,Иванов,12,Зарядное устройство для iPhone USB C,8,560.00
5,2021-01-01 00:00:00,1,Москва,3,Мария,Петров,1,"Молоко 3,2%",5,250.00
7,2021-01-01 00:00:00,1,Москва,4,Мария,Иванова,19,Свекла Красная Зоря,3,72.00
8,2021-01-01 00:00:00,1,Москва,5,Женя,Иванова,33,Лампочка LED 10 w,2,50.00
12,2021-01-01 00:00:00,1,Москва,7,Петр,Иванов,1,"Молоко 3,2%",3,150.00
390,2021-01-12 00:00:00,1,Москва,7,Петр,Иванов,8,Яблоко молодильное ВИП,2,50.00
16,2021-01-01 00:00:00,1,Москва,9,Властелин,Темный,3,Сметана 20%,4,200.00
646,2021-01-19 00:00:00,1,Москва,5,Женя,Иванова,14,Пюре Зайчик побегайчик,10,450.00
152,2021-01-05 00:00:00,1,Москва,7,Петр,Иванов,38,Сменные кассеты с табаком,2,160.00
945,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
1009,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
996,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,8,360.00
1032,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,4,180.00
1045,2021-01-29 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,4,180.00
1094,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,2,90.00
1081,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,2,90.00
1200,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,4,180.00
1163,2021-01-31 00:00:00,1,Москва,9,Властелин,Темный,39,Батон нарезной пшеничный,4,180.00
669,2021-01-20 00:00:00,1,Москва,9,Властелин,Темный,40,Хлеб ржаной,10,890.00
969,2021-01-27 00:00:00,1,Москва,9,Властелин,Темный,40,Хлеб ржаной,5,445.00
1020,2021-01-28 00:00:00,1,Москва,9,Властелин,Темный,40,Хлеб ржаной,5,445.00
1105,2021-01-30 00:00:00,1,Москва,9,Властелин,Темный,40,Хлеб ржаной,5,445.00
18,2021-01-01 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",2,100.00
199,2021-01-07 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",2,100.00
331,2021-01-11 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",4,200.00
426,2021-01-13 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",4,200.00
441,2021-01-13 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",4,200.00
488,2021-01-15 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",5,250.00
547,2021-01-16 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",5,250.00
573,2021-01-17 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",5,250.00
616,2021-01-18 00:00:00,1,Москва,10,Властелин,Светлый,1,"Молоко 3,2%",5,250.00
673,2021-01-20 00:00:00,1,Москва,10,Властелин,Светлый,2,Молоко 1%,4,100.00
973,2021-01-27 00:00:00,1,Москва,10,Властелин,Светлый,2,Молоко 1%,9,225.00
1024,2021-01-28 00:00:00,1,Москва,10,Властелин,Светлый,2,Молоко 1%,9,225.00
1109,2021-01-30 00:00:00,1,Москва,10,Властелин,Светлый,2,Молоко 1%,9,225.00
584,2021-01-18 00:00:00,1,Москва,10,Властелин,Светлый,10,Апельсин,4,112.00
709,2021-01-21 00:00:00,1,Москва,10,Властелин,Светлый,11,Вода питьевая Слеза Ярославны,10,760.00
767,2021-01-23 00:00:00,1,Москва,10,Властелин,Светлый,11,Вода питьевая Слеза Ярославны,5,380.00
830,2021-01-24 00:00:00,1,Москва,10,Властелин,Светлый,11,Вода питьевая Слеза Ярославны,5,380.00
878,2021-01-25 00:00:00,1,Москва,10,Властелин,Светлый,11,Вода питьевая Слеза Ярославны,10,760.00
1064,2021-01-29 00:00:00,1,Москва,10,Властелин,Светлый,11,Вода питьевая Слеза Ярославны,10,760.00
1182,2021-01-31 00:00:00,1,Москва,10,Властелин,Светлый,11,Вода питьевая Слеза Ярославны,5,380.00
448,2021-01-14 00:00:00,1,Москва,10,Властелин,Светлый,19,Свекла Красная Зоря,10,240.00
495,2021-01-15 00:00:00,1,Москва,10,Властелин,Светлый,19,Свекла Красная Зоря,5,120.00
591,2021-01-18 00:00:00,1,Москва,10,Властелин,Светлый,19,Свекла Красная Зоря,4,96.00
38,2021-01-02 00:00:00,1,Москва,10,Властелин,Светлый,20,Чай в пакетиках Веселый Утопленник,4,48.00
109,2021-01-04 00:00:00,1,Москва,10,Властелин,Светлый,23,Соль Морская,4,72.00
716,2021-01-21 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,8,552.00
774,2021-01-23 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,8,552.00
837,2021-01-24 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,8,552.00
885,2021-01-25 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,8,552.00
887,2021-01-26 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,8,552.00
936,2021-01-27 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,8,552.00
987,2021-01-28 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,5,345.00
1073,2021-01-29 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,8,552.00
1071,2021-01-29 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,8,552.00
1189,2021-01-31 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,4,276.00
1191,2021-01-31 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,4,276.00
1240,2021-01-31 00:00:00,1,Москва,10,Властелин,Светлый,26,Мыло мой до дыр,4,276.00
698,2021-01-21 00:00:00,1,Москва,10,Властелин,Светлый,34,Лампочка LED 5 w,4,112.00
867,2021-01-25 00:00:00,1,Москва,10,Властелин,Светлый,34,Лампочка LED 5 w,4,112.00
966,2021-01-27 00:00:00,1,Москва,10,Властелин,Светлый,34,Лампочка LED 5 w,5,140.00
1017,2021-01-28 00:00:00,1,Москва,10,Властелин,Светлый,34,Лампочка LED 5 w,5,140.00
1053,2021-01-29 00:00:00,1,Москва,10,Властелин,Светлый,34,Лампочка LED 5 w,4,112.00
1102,2021-01-30 00:00:00,1,Москва,10,Властелин,Светлый,34,Лампочка LED 5 w,5,140.00
1171,2021-01-31 00:00:00,1,Москва,10,Властелин,Светлый,34,Лампочка LED 5 w,4,112.00
710,2021-01-21 00:00:00,2,Ростов,11,Сергей,Светлый,1,"Молоко 3,2%",5,250.00
768,2021-01-23 00:00:00,2,Ростов,11,Сергей,Светлый,1,"Молоко 3,2%",5,250.00
831,2021-01-24 00:00:00,2,Ростов,11,Сергей,Светлый,1,"Молоко 3,2%",5,250.00
879,2021-01-25 00:00:00,2,Ростов,11,Сергей,Светлый,1,"Молоко 3,2%",5,250.00
1065,2021-01-29 00:00:00,2,Ростов,11,Сергей,Светлый,1,"Молоко 3,2%",5,250.00
1183,2021-01-31 00:00:00,2,Ростов,11,Сергей,Светлый,1,"Молоко 3,2%",5,250.00
593,2021-01-18 00:00:00,2,Ростов,11,Сергей,Светлый,4,Веселый курильщик,9,900.00
155,2021-01-05 00:00:00,2,Ростов,11,Сергей,Светлый,8,Яблоко молодильное ВИП,4,100.00
592,2021-01-18 00:00:00,2,Ростов,11,Сергей,Светлый,11,Вода питьевая Слеза Ярославны,7,532.00
20,2021-01-01 00:00:00,2,Ростов,11,Сергей,Светлый,18,Картофель отборный,3,60.00
201,2021-01-07 00:00:00,2,Ростов,11,Сергей,Светлый,18,Картофель отборный,3,60.00
246,2021-01-09 00:00:00,2,Ростов,11,Сергей,Светлый,18,Картофель отборный,3,60.00
278,2021-01-10 00:00:00,2,Ростов,11,Сергей,Светлый,18,Картофель отборный,3,60.00
333,2021-01-11 00:00:00,2,Ростов,11,Сергей,Светлый,18,Картофель отборный,3,60.00
363,2021-01-12 00:00:00,2,Ростов,11,Сергей,Светлый,18,Картофель отборный,3,60.00
428,2021-01-13 00:00:00,2,Ростов,11,Сергей,Светлый,18,Картофель отборный,3,60.00
19,2021-01-01 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,2,48.00
200,2021-01-07 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,2,48.00
332,2021-01-11 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,4,96.00
427,2021-01-13 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,2,48.00
442,2021-01-13 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,2,48.00
489,2021-01-15 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,2,48.00
548,2021-01-16 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,2,48.00
574,2021-01-17 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,2,48.00
617,2021-01-18 00:00:00,2,Ростов,11,Сергей,Светлый,19,Свекла Красная Зоря,2,48.00
39,2021-01-02 00:00:00,2,Ростов,11,Сергей,Светлый,21,Кофе растворимый 3 в 1,3,270.00
674,2021-01-20 00:00:00,2,Ростов,11,Сергей,Светлый,21,Кофе растворимый 3 в 1,5,475.00
974,2021-01-27 00:00:00,2,Ростов,11,Сергей,Светлый,21,Кофе растворимый 3 в 1,5,475.00
1025,2021-01-28 00:00:00,2,Ростов,11,Сергей,Светлый,21,Кофе растворимый 3 в 1,5,475.00
1110,2021-01-30 00:00:00,2,Ростов,11,Сергей,Светлый,21,Кофе растворимый 3 в 1,5,475.00
675,2021-01-20 00:00:00,2,Ростов,11,Сергей,Светлый,23,Соль Морская,4,100.00
110,2021-01-04 00:00:00,2,Ростов,11,Сергей,Светлый,24,Ручка шариковая,5,60.00
111,2021-01-04 00:00:00,2,Ростов,11,Сергей,Светлый,25,Шампунь Сила Сибири,5,180.00
717,2021-01-21 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,8,680.00
775,2021-01-23 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,8,680.00
838,2021-01-24 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,8,680.00
886,2021-01-25 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,8,680.00
888,2021-01-26 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,8,680.00
937,2021-01-27 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,8,680.00
988,2021-01-28 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,5,425.00
1074,2021-01-29 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,8,680.00
1072,2021-01-29 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,8,680.00
1192,2021-01-31 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,4,340.00
1190,2021-01-31 00:00:00,2,Ростов,11,Сергей,Светлый,27,Лосьон для умывания,4,340.00
938,2021-01-27 00:00:00,2,Ростов,11,Сергей,Светлый,28,Гель для рук,8,760.00
989,2021-01-28 00:00:00,2,Ростов,11,Сергей,Светлый,28,Гель для рук,5,475.00
1075,2021-01-29 00:00:00,2,Ростов,11,Сергей,Светлый,28,Гель для рук,8,760.00
1193,2021-01-31 00:00:00,2,Ростов,11,Сергей,Светлый,28,Гель для рук,4,380.00
